DateTime,open,high,low,close,volume
2018/9/3 9:00,271.2,271.2,271.2,271.2,0
2018/9/3 9:15,271,271.1,270.8,270.8,124
2018/9/3 9:30,270.8,271.2,270.8,271.2,18
2018/9/3 9:45,271.2,271.2,271,271.15,32
2018/9/3 10:00,271.15,271.15,271.1,271.1,74
2018/9/3 10:15,271.1,271.1,271.05,271.05,16
2018/9/3 10:45,271.1,271.15,271.1,271.1,68
2018/9/3 11:00,271.1,271.2,271.1,271.2,6
2018/9/3 11:15,271.2,271.2,271,271,34
2018/9/3 11:30,271,271,271,271,18
2018/9/3 13:45,271,271.1,271,271,10
2018/9/3 14:00,271.05,271.05,271,271.05,18
2018/9/3 14:15,271.05,271.1,271.05,271.1,4
2018/9/3 14:30,271.1,271.1,271.05,271.05,4
2018/9/3 14:45,271.05,271.05,270.85,270.85,50
2018/9/3 15:00,270.85,270.85,270.65,270.65,134
2018/9/3 21:15,270.65,270.95,270.65,270.75,22
2018/9/3 21:30,270.75,270.75,270.75,270.75,0
2018/9/3 21:45,270.75,270.75,270.75,270.75,6
2018/9/3 22:00,270.75,270.8,270.75,270.8,6
2018/9/3 22:15,270.8,270.85,270.75,270.85,10
2018/9/3 22:30,270.85,270.9,270.8,270.9,10
2018/9/3 22:45,270.9,270.95,270.9,270.95,14
2018/9/3 23:00,270.95,271,270.9,271,14
2018/9/3 23:15,271,271,271,271,0
2018/9/3 23:30,271,271,271,271,0
2018/9/3 23:45,271,271,271,271,0
2018/9/4 0:00,271,271,270.85,270.85,2
2018/9/4 0:15,270.85,270.85,270.85,270.85,0
2018/9/4 0:30,270.85,270.85,270.85,270.85,0
2018/9/4 0:45,270.85,270.85,270.85,270.85,0
2018/9/4 1:00,270.85,270.85,270.85,270.85,0
2018/9/4 1:15,270.85,270.85,270.85,270.85,0
2018/9/4 1:30,270.85,270.85,270.85,270.85,0
2018/9/4 1:45,270.85,270.85,270.85,270.85,0
2018/9/4 2:00,270.85,270.85,270.85,270.85,0
2018/9/4 2:15,270.85,270.85,270.85,270.85,0
2018/9/4 2:30,270.85,270.85,270.85,270.85,0
2018/9/4 9:00,270.85,270.85,270.85,270.85,0
2018/9/4 9:15,270.85,270.85,270.55,270.65,18
2018/9/4 9:30,270.65,270.65,270.6,270.6,28
2018/9/4 9:45,270.6,270.6,270.55,270.6,16
2018/9/4 10:00,270.6,270.6,270.55,270.55,8
2018/9/4 10:15,270.55,270.6,270.55,270.6,6
2018/9/4 10:45,270.5,270.55,270.5,270.55,6
2018/9/4 11:00,270.55,270.55,270.5,270.5,132
2018/9/4 11:15,270.5,270.5,270.35,270.35,10
2018/9/4 11:30,270.35,270.35,270.2,270.25,22
2018/9/4 13:45,270.3,270.55,270.3,270.55,44
