"DateTime","open","high","low","close","volume"
2018-09-03 09:00:00,271.2,271.2,271.2,271.2,0
2018-09-03 10:00:00,271,271.2,270.8,271.1,248
2018-09-03 11:00:00,271.1,271.2,271.05,271.2,90
2018-09-03 12:00:00,271.2,271.2,271,271,52
2018-09-03 14:00:00,271,271.1,271,271.05,28
2018-09-03 15:00:00,271.05,271.1,270.65,270.65,192
2018-09-03 22:00:00,270.65,270.95,270.65,270.8,34
2018-09-03 23:00:00,270.8,271,270.75,271,48
2018-09-04 00:00:00,271,271,270.85,270.85,2
2018-09-04 01:00:00,270.85,270.85,270.85,270.85,0
2018-09-04 02:00:00,270.85,270.85,270.85,270.85,0
2018-09-04 03:00:00,270.85,270.85,270.85,270.85,0
2018-09-04 09:00:00,270.85,270.85,270.85,270.85,0
2018-09-04 10:00:00,270.85,270.85,270.55,270.55,70
2018-09-04 11:00:00,270.55,270.6,270.5,270.5,144
2018-09-04 12:00:00,270.5,270.5,270.2,270.25,32
2018-09-04 14:00:00,270.3,270.55,270.3,270.5,72
2018-09-04 15:00:00,270.5,270.5,269.85,269.95,278
2018-09-04 22:00:00,269.95,269.95,269.35,269.7,200
2018-09-04 23:00:00,269.7,269.7,269.2,269.65,156
2018-09-05 00:00:00,269.65,269.65,269.55,269.6,10
2018-09-05 01:00:00,269.6,269.8,269.6,269.8,6
2018-09-05 02:00:00,269.8,269.8,269.8,269.8,0
2018-09-05 03:00:00,269.8,269.8,269.8,269.8,0
2018-09-05 09:00:00,269.8,269.8,269.8,269.8,0
2018-09-05 10:00:00,269.8,269.8,269.35,269.6,72
2018-09-05 11:00:00,269.6,269.7,269.55,269.65,204
2018-09-05 12:00:00,269.65,269.7,269.65,269.65,128
2018-09-05 14:00:00,269.65,269.9,269.6,269.8,210
2018-09-05 15:00:00,269.8,269.8,269.45,269.55,666
2018-09-05 22:00:00,269.55,270.35,269.55,270.25,216
2018-09-05 23:00:00,270.25,270.25,270.05,270.15,38
2018-09-06 00:00:00,270.15,270.35,270.15,270.35,8
2018-09-06 01:00:00,270.35,270.35,270.05,270.05,10
2018-09-06 02:00:00,270.05,270.05,270,270,2
2018-09-06 03:00:00,270,270,270,270,0
2018-09-06 09:00:00,270,270,270,270,0
2018-09-06 10:00:00,270,270.55,270,270.55,80
2018-09-06 11:00:00,270.55,270.7,270.55,270.7,36
2018-09-06 12:00:00,270.7,270.8,270.7,270.8,22
2018-09-06 14:00:00,270.7,270.7,270.35,270.5,710
2018-09-06 15:00:00,270.5,270.5,270.4,270.45,200
2018-09-06 22:00:00,270.45,271.65,270.45,271.55,214
2018-09-06 23:00:00,271.55,271.6,271.3,271.4,268
2018-09-07 00:00:00,271.4,271.4,270.65,270.85,82
2018-09-07 01:00:00,270.85,270.9,270.8,270.85,48
2018-09-07 02:00:00,270.85,271,270.8,271,4
2018-09-07 03:00:00,271,271,271,271,0
2018-09-07 09:00:00,271,271,271,271,0
2018-09-07 10:00:00,271,271.2,271,271.15,200
2018-09-07 11:00:00,271.15,271.4,271.15,271.35,36
2018-09-07 12:00:00,271.35,271.5,271.35,271.5,72
2018-09-07 14:00:00,271.3,271.35,271.3,271.35,88
2018-09-07 15:00:00,271.35,271.4,271.15,271.25,160
2018-09-07 22:00:00,270.6,270.95,270.1,270.75,796
2018-09-07 23:00:00,270.75,271,270.55,270.7,530
2018-09-08 00:00:00,270.7,270.75,270.65,270.7,86
2018-09-08 01:00:00,270.7,271,270.65,271,1448
2018-09-08 02:00:00,271,271,270.95,270.95,4
2018-09-08 03:00:00,270.95,270.95,270.95,270.95,0
2018-09-10 09:00:00,271,271,271,271,0
2018-09-10 10:00:00,270.95,270.95,270.7,270.95,82
2018-09-10 11:00:00,270.95,270.95,270.75,270.85,30
2018-09-10 12:00:00,270.85,270.85,270.7,270.8,44
2018-09-10 14:00:00,270.7,270.7,270.3,270.4,268
2018-09-10 15:00:00,270.4,270.55,270.4,270.55,132
2018-09-10 22:00:00,270.55,271.15,270.55,271,198
2018-09-10 23:00:00,271,271.2,271,271.1,78
2018-09-11 00:00:00,271.1,271.1,270.95,270.95,10
2018-09-11 01:00:00,270.95,270.95,270.95,270.95,2
2018-09-11 02:00:00,270.95,270.95,270.95,270.95,0
2018-09-11 03:00:00,270.95,271,270.95,271,2
2018-09-11 09:00:00,271,271,271,271,0
2018-09-11 10:00:00,270.9,271,270.75,270.95,44
2018-09-11 11:00:00,270.95,271,270.85,270.9,52
